trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
weekend_2378,20:01:00,20:02:00,54200,900,19.16
weekend_2378,20:12:00,20:12:00,53800,1000,23.71
weekend_2378,20:20:00,20:21:00,53700,1100,27.27
weekend_2378,20:28:00,20:29:00,53600,1200,29.91
weekend_2378,20:31:00,20:31:00,53500,1300,30.94
weekend_2378,20:34:00,20:34:00,53400,1400,32.46
weekend_2378,20:39:00,20:40:00,53100,1500,34.96
weekend_2378,20:42:00,20:42:00,53000,1600,35.88
weekend_2378,20:44:00,20:45:00,52900,1700,37.29
weekend_2378,20:48:00,20:48:00,52800,1800,39.41
weekend_2378,20:50:00,20:51:00,52700,1900,40.11
weekend_2378,20:57:00,20:59:00,19100,2000,42.36
weekend_2378,21:02:00,21:03:00,19000,2100,43.52
weekend_2378,21:06:00,21:07:00,18900,2200,45.24
weekend_2378,21:09:00,21:10:00,18800,2300,46.6
weekend_2378,21:14:00,21:14:00,18700,2400,50.42
weekend_2378,21:18:00,21:19:00,18600,2500,53.97
weekend_2378,21:21:00,21:22:00,18400,2600,54.97
weekend_2378,21:28:00,21:29:00,18500,2700,61.08
weekend_2378,21:36:00,21:37:00,18100,2800,67.96
weekend_2378,21:44:00,21:45:00,17800,2900,75.34
weekend_2378,21:53:00,21:53:00,17300,3000,86.62
weekend_2378,22:01:00,22:01:00,16500,3100,97.52
weekend_2378,22:04:00,22:05:00,16300,3200,101.62
weekend_2378,22:09:00,22:10:00,16100,3300,107.78
weekend_2378,22:19:00,22:19:00,15400,3400,122.74
weekend_2378,22:23:00,22:23:00,15200,3500,128.24
weekend_2379,19:32:00,19:32:00,15200,100,0
weekend_2379,19:35:00,19:35:00,15400,200,5.5
weekend_2379,19:45:00,19:45:00,16100,300,20.46
weekend_2379,19:50:00,19:50:00,16300,400,26.62
weekend_2379,19:53:00,19:54:00,16500,500,30.72
weekend_2379,20:01:00,20:02:00,17300,600,41.62
weekend_2379,20:10:00,20:11:00,17800,700,52.9
weekend_2379,20:18:00,20:18:00,18100,800,60.28
weekend_2379,20:25:00,20:26:00,18500,900,67.16
weekend_2379,20:33:00,20:33:00,18400,1000,73.27
weekend_2379,20:36:00,20:36:00,18600,1100,74.27
weekend_2379,20:40:00,20:41:00,18700,1200,77.82
weekend_2379,20:45:00,20:46:00,18800,1300,81.64
weekend_2379,20:48:00,20:49:00,18900,1400,83
weekend_2379,20:52:00,20:53:00,19000,1500,84.72
weekend_2379,20:56:00,20:58:00,19100,1600,85.88
weekend_2379,21:04:00,21:04:00,52700,1700,88.13
weekend_2379,21:06:00,21:07:00,52800,1800,88.83
weekend_2379,21:09:00,21:09:00,52900,1900,90.95
weekend_2379,21:11:00,21:12:00,53000,2000,92.36
weekend_2379,21:14:00,21:14:00,53100,2100,93.28
weekend_2379,21:19:00,21:20:00,53400,2200,95.78
weekend_2379,21:22:00,21:22:00,53500,2300,97.3
weekend_2379,21:24:00,21:31:00,53600,2400,98.33
weekend_2379,21:38:00,21:39:00,53700,2500,100.97
weekend_2379,21:46:00,21:47:00,53800,2600,104.53
weekend_2379,21:57:00,22:03:00,54200,2700,109.08
weekend_2379,22:09:00,22:09:00,54400,2800,112.77
weekend_2379,22:15:00,22:15:00,54500,2900,116.38
weekend_2379,22:18:00,22:19:00,54700,3000,119.35
weekend_2379,22:22:00,22:22:00,54800,3100,121.22
weekend_2379,22:24:00,22:25:00,54900,3200,122.78
weekend_2379,22:27:00,22:27:00,55000,3300,124.88
weekend_2379,22:29:00,22:30:00,55100,3400,126.13
weekend_2379,22:36:00,22:36:00,55200,3500,128.24
weekend_2382,20:25:00,20:25:00,55200,100,0
weekend_2382,20:31:00,20:31:00,55100,200,2.11
weekend_2382,20:34:00,20:35:00,55000,300,3.36
weekend_2382,20:37:00,20:37:00,54900,400,5.46
weekend_2382,20:39:00,20:40:00,54800,500,7.02
weekend_2382,20:43:00,20:44:00,54700,600,8.89
weekend_2382,20:47:00,20:47:00,54500,700,11.86
weekend_2382,20:53:00,20:54:00,54400,800,15.47
weekend_2382,21:01:00,21:02:00,54200,900,19.16
weekend_2382,21:12:00,21:12:00,53800,1000,23.71
weekend_2382,21:20:00,21:21:00,53700,1100,27.27
weekend_2382,21:28:00,21:29:00,53600,1200,29.91
weekend_2382,21:31:00,21:31:00,53500,1300,30.94
weekend_2382,21:34:00,21:34:00,53400,1400,32.46
weekend_2382,21:39:00,21:40:00,53100,1500,34.96
weekend_2382,21:42:00,21:42:00,53000,1600,35.88
weekend_2382,21:44:00,21:45:00,52900,1700,37.29
weekend_2382,21:48:00,21:48:00,52800,1800,39.41
weekend_2382,21:50:00,21:51:00,52700,1900,40.11
weekend_2382,21:57:00,22:09:00,19100,2000,42.36
weekend_2382,22:12:00,22:13:00,19000,2100,43.52
weekend_2382,22:16:00,22:17:00,18900,2200,45.24
weekend_2382,22:19:00,22:20:00,18800,2300,46.6
weekend_2382,22:24:00,22:24:00,18700,2400,50.42
weekend_2382,22:28:00,22:29:00,18600,2500,53.97
weekend_2382,22:31:00,22:32:00,18400,2600,54.97
weekend_2382,22:38:00,22:39:00,18500,2700,61.08
weekend_2382,22:46:00,22:47:00,18100,2800,67.96
weekend_2382,22:54:00,22:55:00,17800,2900,75.34
weekend_2382,23:03:00,23:03:00,17300,3000,86.62
weekend_2382,23:11:00,23:11:00,16500,3100,97.52
weekend_2382,23:14:00,23:15:00,16300,3200,101.62
weekend_2382,23:19:00,23:20:00,16100,3300,107.78
weekend_2382,23:29:00,23:29:00,15400,3400,122.74
weekend_2382,23:33:00,23:33:00,15200,3500,128.24
weekend_2383,20:32:00,20:32:00,15200,100,0
weekend_2383,20:35:00,20:35:00,15400,200,5.5
weekend_2383,20:45:00,20:45:00,16100,300,20.46
weekend_2383,20:50:00,20:50:00,16300,400,26.62
weekend_2383,20:53:00,20:54:00,16500,500,30.72
weekend_2383,21:01:00,21:02:00,17300,600,41.62
weekend_2383,21:10:00,21:11:00,17800,700,52.9
weekend_2383,21:18:00,21:18:00,18100,800,60.28
weekend_2383,21:25:00,21:26:00,18500,900,67.16
weekend_2383,21:33:00,21:33:00,18400,1000,73.27
weekend_2383,21:36:00,21:36:00,18600,1100,74.27
weekend_2383,21:40:00,21:41:00,18700,1200,77.82
weekend_2383,21:45:00,21:46:00,18800,1300,81.64
weekend_2383,21:48:00,21:49:00,18900,1400,83
weekend_2383,21:52:00,21:53:00,19000,1500,84.72
weekend_2383,21:56:00,21:58:00,19100,1600,85.88
weekend_2383,22:04:00,22:04:00,52700,1700,88.13
weekend_2383,22:06:00,22:07:00,52800,1800,88.83
weekend_2383,22:09:00,22:09:00,52900,1900,90.95
weekend_2383,22:11:00,22:12:00,53000,2000,92.36
weekend_2383,22:14:00,22:14:00,53100,2100,93.28
weekend_2383,22:19:00,22:20:00,53400,2200,95.78
weekend_2383,22:22:00,22:22:00,53500,2300,97.3
weekend_2383,22:24:00,22:31:00,53600,2400,98.33
weekend_2383,22:38:00,22:39:00,53700,2500,100.97
weekend_2383,22:46:00,22:47:00,53800,2600,104.53
weekend_2383,22:57:00,22:58:00,54200,2700,109.08
weekend_2383,23:04:00,23:04:00,54400,2800,112.77
weekend_2383,23:10:00,23:10:00,54500,2900,116.38
weekend_2383,23:13:00,23:14:00,54700,3000,119.35
weekend_2383,23:17:00,23:17:00,54800,3100,121.22
weekend_2383,23:19:00,23:20:00,54900,3200,122.78
weekend_2383,23:22:00,23:22:00,55000,3300,124.88
weekend_2383,23:24:00,23:25:00,55100,3400,126.13
weekend_2383,23:31:00,23:31:00,55200,3500,128.24
weekday_2002,07:12:00,07:12:00,19100,100,0.0
weekday_2002,07:15:00,07:16:00,19000,200,1.16
weekday_2002,07:19:00,07:20:00,18900,300,2.88
weekday_2002,07:22:00,07:23:00,18800,400,4.24
weekday_2002,07:28:00,07:29:00,50000,500,6.586
weekday_2002,07:32:00,07:33:00,50300,600,8.736
weekday_2002,07:34:00,07:35:00,50400,700,9.686
weekday_2002,07:37:00,07:37:00,50500,800,10.936
weekday_2002,07:41:00,07:41:00,50600,900,13.886
weekday_2003,06:30:00,06:30:00,50600,100,0.0
weekday_2003,06:33:00,06:34:00,50500,200,2.95
weekday_2003,06:36:00,06:37:00,50400,300,4.2
weekday_2003,06:38:00,06:39:00,50300,400,5.15
weekday_2003,06:42:00,06:43:00,50000,500,7.3
weekday_2003,06:48:00,06:49:00,18800,600,9.646
weekday_2003,06:51:00,06:52:00,18900,700,11.006
weekday_2003,06:55:00,06:56:00,19000,800,12.726
weekday_2003,06:59:00,06:59:00,19100,900,13.886
weekday_2004,05:10:00,05:10:00,25100,100,0.0
weekday_2004,05:26:00,05:27:00,23900,200,24.96
weekday_2004,05:39:00,05:40:00,23100,300,39.14
weekday_2004,05:45:00,05:45:00,22900,400,43.6
weekday_2004,05:50:00,05:51:00,22700,500,48.27
weekday_2004,05:59:00,05:59:00,22400,600,57.22
weekday_2004,06:05:00,06:05:00,22000,700,62.97
weekday_2004,06:15:00,06:15:00,21500,800,70.03
weekday_2004,06:21:00,06:21:00,21300,900,73.93
weekday_2004,06:34:00,06:34:00,20900,1000,84.38
weekday_2004,06:40:00,06:40:00,20500,1100,89.18
weekday_2004,06:43:00,06:43:00,20402,1200,91.64
weekday_2004,06:46:00,06:47:00,20400,1300,94.24
weekday_2004,06:58:00,06:59:00,19900,1400,105.14
weekday_2004,07:05:00,07:06:00,19600,1500,111.48
weekday_2004,07:12:00,07:12:00,19400,1600,114.58
weekday_2004,07:17:00,07:17:00,19300,1700,117.88
weekday_2004,07:19:00,07:20:00,19205,1800,118.58
weekday_2004,07:25:00,07:32:00,19100,1900,120.7
weekday_2004,07:35:00,07:36:00,19000,2000,121.86
weekday_2004,07:39:00,07:40:00,18900,2100,123.58
weekday_2004,07:42:00,07:43:00,18800,2200,124.94
weekday_2004,07:48:00,07:49:00,50000,2300,127.286
weekday_2004,07:52:00,07:53:00,50300,2400,129.436
weekday_2004,07:54:00,07:55:00,50400,2500,130.386
weekday_2004,07:57:00,07:57:00,50500,2600,131.636
weekday_2004,08:01:00,08:01:00,50600,2700,134.586
weekday_2007,07:35:00,07:35:00,50600,100,0.0
weekday_2007,07:38:00,07:39:00,50500,200,2.95
weekday_2007,07:41:00,07:42:00,50400,300,4.2
weekday_2007,07:43:00,07:44:00,50300,400,5.15
weekday_2007,07:47:00,07:48:00,50000,500,7.3
weekday_2007,07:53:00,07:54:00,18800,600,9.646
weekday_2007,07:56:00,07:57:00,18900,700,11.006
weekday_2007,08:00:00,08:01:00,19000,800,12.726
weekday_2007,08:04:00,08:06:00,19100,900,13.886
weekday_2007,08:12:00,08:12:00,19205,1000,16.006
weekday_2008,05:50:00,05:50:00,25100,100,0.0
weekday_2008,06:06:00,06:07:00,23900,200,24.96
weekday_2008,06:19:00,06:20:00,23100,300,39.14
weekday_2008,06:25:00,06:25:00,22900,400,43.6
weekday_2008,06:30:00,06:31:00,22700,500,48.27
weekday_2008,06:39:00,06:39:00,22400,600,57.22
weekday_2008,06:45:00,06:45:00,22000,700,62.97
weekday_2008,06:55:00,06:55:00,21500,800,70.03
weekday_2008,07:01:00,07:01:00,21300,900,73.93
weekday_2008,07:14:00,07:14:00,20900,1000,84.38
weekday_2008,07:20:00,07:20:00,20500,1100,89.18
weekday_2008,07:23:00,07:23:00,20402,1200,91.64
weekday_2008,07:26:00,07:27:00,20400,1300,94.24
weekday_2008,07:38:00,07:39:00,19900,1400,105.14
weekday_2008,07:45:00,07:46:00,19600,1500,111.48
weekday_2008,07:52:00,07:52:00,19400,1600,114.58
weekday_2008,07:57:00,07:57:00,19300,1700,117.88
weekday_2008,07:59:00,08:00:00,19205,1800,118.58
weekday_2008,08:05:00,08:12:00,19100,1900,120.7
weekday_2008,08:15:00,08:16:00,19000,2000,121.86
weekday_2008,08:19:00,08:20:00,18900,2100,123.58
weekday_2008,08:22:00,08:23:00,18800,2200,124.94
weekday_2008,08:28:00,08:29:00,50000,2300,127.286
weekday_2008,08:32:00,08:33:00,50300,2400,129.436
weekday_2008,08:34:00,08:35:00,50400,2500,130.386
weekday_2008,08:37:00,08:37:00,50500,2600,131.636
weekday_2008,08:41:00,08:41:00,50600,2700,134.586
weekday_2010,08:12:00,08:12:00,19400,100,0.0
weekday_2010,08:17:00,08:17:00,19300,200,3.3
weekday_2010,08:19:00,08:20:00,19205,300,4.0
weekday_2010,08:25:00,08:27:00,19100,400,6.12
weekday_2010,08:30:00,08:31:00,19000,500,7.28
weekday_2010,08:34:00,08:35:00,18900,600,9.0
weekday_2010,08:37:00,08:38:00,18800,700,10.36
weekday_2010,08:43:00,08:44:00,50000,800,12.706
weekday_2010,08:47:00,08:48:00,50300,900,14.856
weekday_2010,08:49:00,08:50:00,50400,1000,15.806
weekday_2010,08:52:00,08:52:00,50500,1100,17.056
weekday_2010,08:56:00,08:56:00,50600,1200,20.006
weekday_2011,08:35:00,08:35:00,50600,100,0.0
weekday_2011,08:38:00,08:39:00,50500,200,2.95
weekday_2011,08:41:00,08:42:00,50400,300,4.2
weekday_2011,08:43:00,08:44:00,50300,400,5.15
weekday_2011,08:47:00,08:48:00,50000,500,7.3
weekday_2011,08:53:00,08:54:00,18800,600,9.646
weekday_2011,08:56:00,08:57:00,18900,700,11.006
weekday_2011,09:00:00,09:01:00,19000,800,12.726
weekday_2011,09:04:00,09:11:00,19100,900,13.886
weekday_2011,09:17:00,09:17:00,19205,1000,16.006
weekday_2012,06:25:00,06:25:00,25100,100,0.0
weekday_2012,06:41:00,06:42:00,23900,200,24.96
weekday_2012,06:54:00,06:55:00,23100,300,39.14
weekday_2012,07:00:00,07:00:00,22900,400,43.6
weekday_2012,07:05:00,07:06:00,22700,500,48.27
weekday_2012,07:14:00,07:14:00,22400,600,57.22
weekday_2012,07:20:00,07:20:00,22000,700,62.97
weekday_2012,07:30:00,07:30:00,21500,800,70.03
weekday_2012,07:36:00,07:36:00,21300,900,73.93
weekday_2012,07:49:00,07:49:00,20900,1000,84.38
weekday_2012,07:55:00,07:55:00,20500,1100,89.18
weekday_2012,07:58:00,07:58:00,20402,1200,91.64
weekday_2012,08:01:00,08:02:00,20400,1300,94.24
weekday_2012,08:13:00,08:19:00,19900,1400,105.14
weekday_2012,08:25:00,08:26:00,19600,1500,111.48
weekday_2012,08:32:00,08:32:00,19400,1600,114.58
weekday_2012,08:37:00,08:37:00,19300,1700,117.88
weekday_2012,08:39:00,08:40:00,19205,1800,118.58
weekday_2012,08:45:00,08:47:00,19100,1900,120.7
weekday_2012,08:50:00,08:51:00,19000,2000,121.86
weekday_2012,08:54:00,08:55:00,18900,2100,123.58
weekday_2012,08:57:00,08:58:00,18800,2200,124.94
weekday_2012,09:03:00,09:04:00,50000,2300,127.286
weekday_2012,09:07:00,09:08:00,50300,2400,129.436
weekday_2012,09:09:00,09:10:00,50400,2500,130.386
weekday_2012,09:12:00,09:12:00,50500,2600,131.636
weekday_2012,09:16:00,09:16:00,50600,2700,134.586
weekday_2013,09:05:00,09:05:00,50600,100,0.0
weekday_2013,09:08:00,09:09:00,50500,200,2.95
weekday_2013,09:11:00,09:12:00,50400,300,4.2
weekday_2013,09:13:00,09:14:00,50300,400,5.15
weekday_2013,09:17:00,09:18:00,50000,500,7.3
weekday_2013,09:23:00,09:24:00,18800,600,9.646
weekday_2013,09:26:00,09:27:00,18900,700,11.006
weekday_2013,09:30:00,09:31:00,19000,800,12.726
weekday_2013,09:34:00,09:36:00,19100,900,13.886
weekday_2013,09:42:00,09:42:00,19205,1000,16.006
weekday_2014,06:40:00,06:40:00,25100,100,0.0
weekday_2014,06:56:00,06:57:00,23900,200,24.96
weekday_2014,07:09:00,07:10:00,23100,300,39.14
weekday_2014,07:15:00,07:15:00,22900,400,43.6
weekday_2014,07:20:00,07:21:00,22700,500,48.27
weekday_2014,07:29:00,07:29:00,22400,600,57.22
weekday_2014,07:35:00,07:35:00,22000,700,62.97
weekday_2014,07:45:00,07:45:00,21500,800,70.03
weekday_2014,07:51:00,07:51:00,21300,900,73.93
weekday_2014,08:04:00,08:04:00,20900,1000,84.38
weekday_2014,08:10:00,08:10:00,20500,1100,89.18
weekday_2014,08:13:00,08:13:00,20402,1200,91.64
weekday_2014,08:16:00,08:32:00,20400,1300,94.24
weekday_2014,08:43:00,08:44:00,19900,1400,105.14
weekday_2014,08:50:00,08:51:00,19600,1500,111.48
weekday_2014,08:57:00,08:57:00,19400,1600,114.58
weekday_2014,09:02:00,09:02:00,19300,1700,117.88
weekday_2014,09:04:00,09:05:00,19205,1800,118.58
weekday_2014,09:10:00,09:12:00,19100,1900,120.7
weekday_2014,09:15:00,09:16:00,19000,2000,121.86
weekday_2014,09:19:00,09:20:00,18900,2100,123.58
weekday_2014,09:22:00,09:23:00,18800,2200,124.94
weekday_2014,09:28:00,09:29:00,50000,2300,127.286
weekday_2014,09:32:00,09:33:00,50300,2400,129.436
weekday_2014,09:34:00,09:35:00,50400,2500,130.386
weekday_2014,09:37:00,09:37:00,50500,2600,131.636
weekday_2014,09:41:00,09:41:00,50600,2700,134.586
weekday_2015,10:00:00,10:00:00,50600,100,0.0
weekday_2015,10:03:00,10:04:00,50500,200,2.95
weekday_2015,10:06:00,10:07:00,50400,300,4.2
weekday_2015,10:08:00,10:09:00,50300,400,5.15
weekday_2015,10:12:00,10:13:00,50000,500,7.3
weekday_2015,10:18:00,10:19:00,18800,600,9.646
weekday_2015,10:21:00,10:22:00,18900,700,11.006
weekday_2015,10:25:00,10:26:00,19000,800,12.726
weekday_2015,10:29:00,10:31:00,19100,900,13.886
weekday_2015,10:37:00,10:37:00,19205,1000,16.006
weekday_2018,09:52:00,09:52:00,19400,100,0.0
weekday_2018,09:57:00,09:57:00,19300,200,3.3
weekday_2018,09:59:00,10:00:00,19205,300,4.0
weekday_2018,10:05:00,10:07:00,19100,400,6.12
weekday_2018,10:10:00,10:11:00,19000,500,7.28
weekday_2018,10:14:00,10:15:00,18900,600,9.0
weekday_2018,10:17:00,10:18:00,18800,700,10.36
weekday_2018,10:23:00,10:24:00,50000,800,12.706
weekday_2018,10:27:00,10:28:00,50300,900,14.856
weekday_2018,10:29:00,10:30:00,50400,1000,15.806
weekday_2018,10:32:00,10:32:00,50500,1100,17.056
weekday_2018,10:36:00,10:36:00,50600,1200,20.006
weekday_2019,11:00:00,11:00:00,50600,100,0.0
weekday_2019,11:03:00,11:04:00,50500,200,2.95
weekday_2019,11:06:00,11:07:00,50400,300,4.2
weekday_2019,11:08:00,11:09:00,50300,400,5.15
weekday_2019,11:12:00,11:13:00,50000,500,7.3
weekday_2019,11:18:00,11:19:00,18800,600,9.646
weekday_2019,11:21:00,11:22:00,18900,700,11.006
weekday_2019,11:25:00,11:26:00,19000,800,12.726
weekday_2019,11:29:00,11:31:00,19100,900,13.886
weekday_2019,11:37:00,11:37:00,19205,1000,16.006
weekday_2027,13:00:00,13:00:00,50600,100,0.0
weekday_2027,13:03:00,13:04:00,50500,200,2.95
weekday_2027,13:06:00,13:07:00,50400,300,4.2
weekday_2027,13:08:00,13:09:00,50300,400,5.15
weekday_2027,13:12:00,13:13:00,50000,500,7.3
weekday_2027,13:18:00,13:19:00,18800,600,9.646
weekday_2027,13:21:00,13:22:00,18900,700,11.006
weekday_2027,13:25:00,13:26:00,19000,800,12.726
weekday_2027,13:29:00,13:31:00,19100,900,13.886
weekday_2027,13:37:00,13:37:00,19205,1000,16.006
weekday_2031,14:00:00,14:00:00,50600,100,0.0
weekday_2031,14:03:00,14:04:00,50500,200,2.95
weekday_2031,14:06:00,14:07:00,50400,300,4.2
weekday_2031,14:08:00,14:09:00,50300,400,5.15
weekday_2031,14:12:00,14:13:00,50000,500,7.3
weekday_2031,14:18:00,14:19:00,18800,600,9.646
weekday_2031,14:21:00,14:22:00,18900,700,11.006
weekday_2031,14:25:00,14:26:00,19000,800,12.726
weekday_2031,14:29:00,14:31:00,19100,900,13.886
weekday_2031,14:37:00,14:37:00,19205,1000,16.006
weekday_2032,13:37:00,13:37:00,19400,100,0.0
weekday_2032,13:42:00,13:42:00,19300,200,3.3
weekday_2032,13:44:00,13:45:00,19205,300,4.0
weekday_2032,13:50:00,13:52:00,19100,400,6.12
weekday_2032,13:55:00,13:56:00,19000,500,7.28
weekday_2032,13:59:00,14:00:00,18900,600,9.0
weekday_2032,14:02:00,14:03:00,18800,700,10.36
weekday_2032,14:08:00,14:09:00,50000,800,12.706
weekday_2032,14:12:00,14:13:00,50300,900,14.856
weekday_2032,14:14:00,14:15:00,50400,1000,15.806
weekday_2032,14:17:00,14:17:00,50500,1100,17.056
weekday_2032,14:21:00,14:21:00,50600,1200,20.006
weekday_2035,15:00:00,15:00:00,50600,100,0.0
weekday_2035,15:03:00,15:04:00,50500,200,2.95
weekday_2035,15:06:00,15:07:00,50400,300,4.2
weekday_2035,15:08:00,15:09:00,50300,400,5.15
weekday_2035,15:12:00,15:13:00,50000,500,7.3
weekday_2035,15:18:00,15:19:00,18800,600,9.646
weekday_2035,15:21:00,15:22:00,18900,700,11.006
weekday_2035,15:25:00,15:26:00,19000,800,12.726
weekday_2035,15:29:00,15:31:00,19100,900,13.886
weekday_2035,15:37:00,15:37:00,19205,1000,16.006
weekday_2036,14:37:00,14:37:00,19400,100,0.0
weekday_2036,14:42:00,14:42:00,19300,200,3.3
weekday_2036,14:44:00,14:45:00,19205,300,4.0
weekday_2036,14:50:00,14:52:00,19100,400,6.12
weekday_2036,14:55:00,14:56:00,19000,500,7.28
weekday_2036,14:59:00,15:00:00,18900,600,9.0
weekday_2036,15:02:00,15:03:00,18800,700,10.36
weekday_2036,15:08:00,15:09:00,50000,800,12.706
weekday_2036,15:12:00,15:13:00,50300,900,14.856
weekday_2036,15:14:00,15:15:00,50400,1000,15.806
weekday_2036,15:17:00,15:17:00,50500,1100,17.056
weekday_2036,15:21:00,15:21:00,50600,1200,20.006
weekday_2040,15:32:00,15:32:00,19400,100,0.0
weekday_2040,15:37:00,15:37:00,19300,200,3.3
weekday_2040,15:39:00,15:40:00,19205,300,4.0
weekday_2040,15:45:00,15:47:00,19100,400,6.12
weekday_2040,15:50:00,15:51:00,19000,500,7.28
weekday_2040,15:54:00,15:55:00,18900,600,9.0
weekday_2040,15:57:00,15:58:00,18800,700,10.36
weekday_2040,16:03:00,16:04:00,50000,800,12.706
weekday_2040,16:07:00,16:08:00,50300,900,14.856
weekday_2040,16:09:00,16:10:00,50400,1000,15.806
weekday_2040,16:12:00,16:12:00,50500,1100,17.056
weekday_2040,16:16:00,16:16:00,50600,1200,20.006
weekday_2045,17:00:00,17:00:00,50600,100,0.0
weekday_2045,17:03:00,17:04:00,50500,200,2.95
weekday_2045,17:06:00,17:07:00,50400,300,4.2
weekday_2045,17:08:00,17:09:00,50300,400,5.15
weekday_2045,17:12:00,17:13:00,50000,500,7.3
weekday_2045,17:18:00,17:19:00,18800,600,9.646
weekday_2045,17:21:00,17:22:00,18900,700,11.006
weekday_2045,17:25:00,17:26:00,19000,800,12.726
weekday_2045,17:29:00,17:29:00,19100,900,13.886
weekday_2046,17:22:00,17:22:00,19100,100,0.0
weekday_2046,17:25:00,17:26:00,19000,200,1.16
weekday_2046,17:29:00,17:30:00,18900,300,2.88
weekday_2046,17:32:00,17:33:00,18800,400,4.24
weekday_2046,17:38:00,17:39:00,50000,500,6.586
weekday_2046,17:42:00,17:43:00,50300,600,8.736
weekday_2046,17:44:00,17:45:00,50400,700,9.686
weekday_2046,17:47:00,17:47:00,50500,800,10.936
weekday_2046,17:51:00,17:51:00,50600,900,13.886
weekday_2048,17:37:00,17:37:00,19400,100,0.0
weekday_2048,17:42:00,17:42:00,19300,200,3.3
weekday_2048,17:44:00,17:45:00,19205,300,4.0
weekday_2048,17:50:00,17:52:00,19100,400,6.12
weekday_2048,17:55:00,17:56:00,19000,500,7.28
weekday_2048,17:59:00,18:00:00,18900,600,9.0
weekday_2048,18:02:00,18:03:00,18800,700,10.36
weekday_2048,18:08:00,18:09:00,50000,800,12.706
weekday_2048,18:12:00,18:13:00,50300,900,14.856
weekday_2048,18:14:00,18:15:00,50400,1000,15.806
weekday_2048,18:17:00,18:17:00,50500,1100,17.056
weekday_2048,18:21:00,18:21:00,50600,1200,20.006
weekday_2049,18:05:00,18:05:00,50600,100,0.0
weekday_2049,18:08:00,18:09:00,50500,200,2.95
weekday_2049,18:11:00,18:12:00,50400,300,4.2
weekday_2049,18:13:00,18:14:00,50300,400,5.15
weekday_2049,18:17:00,18:18:00,50000,500,7.3
weekday_2049,18:23:00,18:24:00,18800,600,9.646
weekday_2049,18:26:00,18:27:00,18900,700,11.006
weekday_2049,18:30:00,18:31:00,19000,800,12.726
weekday_2049,18:34:00,18:36:00,19100,900,13.886
weekday_2049,18:42:00,18:43:00,19205,1000,16.006
weekday_2049,18:44:00,18:45:00,19300,1100,16.706
weekday_2049,18:50:00,18:51:00,19400,1200,20.006
weekday_2049,18:56:00,18:57:00,19600,1300,23.106
weekday_2049,19:04:00,19:10:00,19900,1400,29.446
weekday_2049,19:20:00,19:21:00,20400,1500,40.346
weekday_2049,19:24:00,19:24:00,20402,1600,42.806
weekday_2049,19:27:00,19:27:00,20500,1700,45.266
weekday_2049,19:33:00,19:33:00,20900,1800,50.066
weekday_2049,19:45:00,19:50:00,21300,1900,60.516
weekday_2049,19:56:00,19:56:00,21500,2000,64.416
weekday_2049,20:03:00,20:03:00,22000,2100,71.476
weekday_2049,20:09:00,20:09:00,22400,2200,77.226
weekday_2049,20:16:00,20:17:00,22700,2300,86.176
weekday_2049,20:22:00,20:23:00,22900,2400,90.846
weekday_2049,20:28:00,20:28:00,23100,2500,95.306
weekday_2049,20:41:00,20:41:00,23900,2600,109.486
weekday_2049,20:58:00,20:58:00,25100,2700,134.446
weekday_2050,18:32:00,18:32:00,19100,100,0.0
weekday_2050,18:35:00,18:36:00,19000,200,1.16
weekday_2050,18:39:00,18:40:00,18900,300,2.88
weekday_2050,18:42:00,18:43:00,18800,400,4.24
weekday_2050,18:48:00,18:49:00,50000,500,6.586
weekday_2050,18:52:00,18:53:00,50300,600,8.736
weekday_2050,18:54:00,18:55:00,50400,700,9.686
weekday_2050,18:57:00,18:57:00,50500,800,10.936
weekday_2050,19:01:00,19:01:00,50600,900,13.886
weekday_2054,19:32:00,19:32:00,19100,100,0.0
weekday_2054,19:35:00,19:36:00,19000,200,1.16
weekday_2054,19:39:00,19:40:00,18900,300,2.88
weekday_2054,19:42:00,19:43:00,18800,400,4.24
weekday_2054,19:48:00,19:49:00,50000,500,6.586
weekday_2054,19:52:00,19:53:00,50300,600,8.736
weekday_2054,19:54:00,19:55:00,50400,700,9.686
weekday_2054,19:57:00,19:57:00,50500,800,10.936
weekday_2054,20:01:00,20:01:00,50600,900,13.886
weekday_2057,19:15:00,19:15:00,50600,100,0.0
weekday_2057,19:18:00,19:19:00,50500,200,2.95
weekday_2057,19:21:00,19:22:00,50400,300,4.2
weekday_2057,19:23:00,19:24:00,50300,400,5.15
weekday_2057,19:27:00,19:28:00,50000,500,7.3
weekday_2057,19:33:00,19:34:00,18800,600,9.646
weekday_2057,19:36:00,19:37:00,18900,700,11.006
weekday_2057,19:40:00,19:41:00,19000,800,12.726
weekday_2057,19:44:00,19:46:00,19100,900,13.886
weekday_2057,19:52:00,19:52:00,19205,1000,16.006
weekday_2058,20:17:00,20:17:00,19400,100,0.0
weekday_2058,20:22:00,20:22:00,19300,200,3.3
weekday_2058,20:24:00,20:25:00,19205,300,4.0
weekday_2058,20:30:00,20:32:00,19100,400,6.12
weekday_2058,20:35:00,20:36:00,19000,500,7.28
weekday_2058,20:39:00,20:40:00,18900,600,9.0
weekday_2058,20:42:00,20:43:00,18800,700,10.36
weekday_2058,20:48:00,20:49:00,50000,800,12.706
